ITEM_ID,HOLDINGS_ID,FAST_ADD,STAFF_ONLY,BARCODE,URI,ITEM_TYPE_ID,TEMP_ITEM_TYPE_ID,ITEM_STATUS_ID,ITEM_STATUS_DATE_UPDATED,LOCATION_ID,LOCATION,LOCATION_LEVEL,CALL_NUMBER_TYPE_ID,CALL_NUMBER_PREFIX,CALL_NUMBER,SHELVING_ORDER,ENUMERATION,CHRONOLOGY,COPY_NUMBER,NUM_PIECES,PURCHASE_ORDER_LINE_ITEM_ID,VENDOR_LINE_ITEM_ID,FUND,PRICE,CLAIMS_RETURNED,CLAIMS_RETURNED_DATE_CREATED,CLAIMS_RETURNED_NOTE,CURRENT_BORROWER,PROXY_BORROWER,DUE_DATE_TIME,CHECK_OUT_DATE_TIME,CHECK_IN_NOTE,ITEM_DAMAGED_STATUS,ITEM_DAMAGED_NOTE,MISSING_PIECES,MISSING_PIECES_EFFECTIVE_DATE,MISSING_PIECES_COUNT,MISSING_PIECES_NOTE,BARCODE_ARSL,HIGH_DENSITY_STORAGE_ID,NUM_OF_RENEW,CREATED_BY,DATE_CREATED,UPDATED_BY,DATE_UPDATED,UNIQUE_ID_PREFIX
431884,341672,N,NULL,39346004660959,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,1,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431885,341673,N,NULL,39346004661957,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431886,341674,N,NULL,39346004658250,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431887,341675,N,NULL,39346004661742,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431888,341676,N,NULL,39346004622041,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431889,341677,N,NULL,39346004661585,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431890,341678,N,NULL,39346004625358,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431891,341679,N,NULL,39346004651792,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431892,341680,N,NULL,39346004637510,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431893,341681,N,NULL,39346004662088,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431898,341682,N,NULL,39346004581023,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431899,341683,N,NULL,39346004661981,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431900,341684,N,NULL,39346004065720,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431901,341685,N,NULL,39346004662021,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431902,341686,N,NULL,39346004621001,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431903,341687,N,NULL,39346004625275,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431904,341688,N,NULL,39346004661999,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431905,341689,N,NULL,39346008553077,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,1,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431906,341690,N,NULL,39346004662773,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431907,341691,N,NULL,39346004637809,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:47",NULL,NULL,wio
431908,341692,N,NULL,39346004619013,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431909,341693,N,NULL,39346004625416,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431910,341694,N,NULL,39346004589307,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431912,341695,N,NULL,39346006445508,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,1,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431914,341697,N,NULL,39346004622777,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431915,341698,N,NULL,39346004586519,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431916,341699,N,NULL,39346004625093,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431917,341700,N,NULL,39346004662344,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431918,341701,N,NULL,39346004611168,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431919,341702,N,NULL,39346004593119,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431920,341703,N,NULL,39346004659084,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431922,341705,N,NULL,39346004657161,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431923,341706,N,NULL,39346005806692,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431924,341707,N,NULL,39346004579043,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431925,341708,N,NULL,39346004655637,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431926,341709,N,NULL,39346004659308,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431927,341710,N,NULL,39346004581296,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431928,341711,N,NULL,39346004576130,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431929,341712,N,NULL,39346004551760,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431931,341714,N,NULL,39346004662633,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:48",NULL,NULL,wio
431932,341715,N,NULL,39346004662849,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431933,341716,N,NULL,39346004662252,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431935,341718,N,NULL,39346004658334,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431936,341719,N,NULL,39346004634012,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431937,341720,N,NULL,39346004580843,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431938,341721,N,NULL,39346004657567,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431939,341722,N,NULL,39346004576015,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431940,341723,N,NULL,39346004592210,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431941,341724,N,NULL,39346004592228,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431942,341725,N,NULL,39346004595619,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431943,341726,N,NULL,39346004592269,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431944,341727,N,NULL,39346004575967,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431945,341728,N,NULL,39346004592244,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431946,341729,N,NULL,39346004663151,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431947,341730,N,NULL,39346004654531,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431949,341732,N,NULL,39346004487593,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431950,341733,N,NULL,39346004611812,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,1,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:49",NULL,NULL,wio
431954,341736,N,NULL,39346004636462,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
431955,341737,N,NULL,39346004630069,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
431956,341738,N,NULL,39346004661775,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
431958,341740,N,NULL,39346004574184,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
431959,341741,N,NULL,39346004662336,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
431960,341742,N,NULL,39346004660835,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
431961,341743,N,NULL,39346004660819,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
431962,341744,N,NULL,39346004663128,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
431963,341745,N,NULL,39346004663177,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
431964,341746,N,NULL,39346004620151,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
431965,341747,N,NULL,39346004660827,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
431966,341748,N,NULL,39346004662443,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
431967,341749,N,NULL,39346004660975,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,1,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
431968,341750,N,NULL,39346004661882,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
431969,341751,N,NULL,39346004663102,NULL,16,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-11-09 19:34:50",NULL,NULL,wio
